#,Date-Time (PST/PDT),Ch:1 - Temperature   (°C),Ch:2 - RH   (%),Dew Point   (°C),Host Connected,End of File
2449,01/20/2024 08:34:53,27.41,52.124,16.74,,
2450,01/20/2024 08:44:53,27.51,51.929,16.77,,
2451,01/20/2024 08:54:53,26.38,44.849,13.46,,
2452,01/20/2024 09:04:53,26.06,55.518,16.48,,
2453,01/20/2024 09:14:53,26.21,55.200,16.53,,
2454,01/20/2024 09:24:53,26.38,54.810,16.58,,
2455,01/20/2024 09:34:53,26.55,54.395,16.62,,
2456,01/20/2024 09:44:53,26.70,54.028,16.65,,
2457,01/20/2024 09:54:53,26.84,53.711,16.69,,
2458,01/20/2024 10:04:53,26.96,53.442,16.72,,
2459,01/20/2024 10:14:53,27.09,53.247,16.78,,
2460,01/20/2024 10:24:53,27.19,53.003,16.80,,
2461,01/20/2024 10:34:53,27.28,52.856,16.84,,
2462,01/20/2024 10:44:53,27.38,52.686,16.88,,
2463,01/20/2024 10:54:53,27.48,52.563,16.94,,
2464,01/20/2024 11:04:53,26.70,43.335,13.22,,
2465,01/20/2024 11:14:53,26.11,56.055,16.68,,
2466,01/20/2024 11:24:53,26.28,55.737,16.75,,
2467,01/20/2024 11:34:53,26.43,55.396,16.79,,
2468,01/20/2024 11:44:53,26.60,54.956,16.83,,
2469,01/20/2024 11:54:53,26.74,54.614,16.86,,
2470,01/20/2024 12:04:53,26.87,54.321,16.89,,
2471,01/20/2024 12:14:53,27.01,54.028,16.94,,
2472,01/20/2024 12:24:53,27.11,53.809,16.97,,
2473,01/20/2024 12:34:53,27.23,53.589,17.01,,
2474,01/20/2024 12:44:53,27.33,53.418,17.05,,
2475,01/20/2024 12:54:53,27.43,53.223,17.09,,
2476,01/20/2024 13:04:53,27.53,53.076,17.14,,
2477,01/20/2024 13:14:53,25.96,55.688,16.44,,
2478,01/20/2024 13:24:53,26.16,56.567,16.87,,
2479,01/20/2024 13:34:53,26.30,56.226,16.91,,
2480,01/20/2024 13:44:53,26.48,55.811,16.96,,
2481,01/20/2024 13:54:53,26.65,55.347,16.98,,
2482,01/20/2024 14:04:53,26.79,54.956,17.00,,
2483,01/20/2024 14:14:53,26.94,54.639,17.05,,
2484,01/20/2024 14:24:53,27.06,54.370,17.08,,
2485,01/20/2024 14:34:53,27.16,54.126,17.11,,
2486,01/20/2024 14:44:53,27.28,53.833,17.13,,
2487,01/20/2024 14:54:53,27.41,53.662,17.20,,
2488,01/20/2024 15:04:53,27.51,53.491,17.24,,
2489,01/20/2024 15:14:53,26.35,47.192,14.22,,
2490,01/20/2024 15:24:53,26.16,56.812,16.94,,
2491,01/20/2024 15:34:53,26.30,56.470,16.98,,
2492,01/20/2024 15:44:53,26.45,56.030,16.99,,
2493,01/20/2024 15:54:53,26.62,55.615,17.03,,
2494,01/20/2024 16:04:53,26.79,55.200,17.07,,
2495,01/20/2024 16:14:53,26.92,54.858,17.10,,
2496,01/20/2024 16:24:53,27.04,54.492,17.10,,
2497,01/20/2024 16:34:53,27.16,54.199,17.13,,
2498,01/20/2024 16:44:53,27.28,53.979,17.17,,
2499,01/20/2024 16:54:53,27.41,53.760,17.23,,
2500,01/20/2024 17:04:53,27.48,53.589,17.24,,
2501,01/20/2024 17:14:53,26.67,43.774,13.35,,
2502,01/20/2024 17:24:53,26.04,57.227,16.94,,
2503,01/20/2024 17:34:53,26.23,56.787,17.00,,
2504,01/20/2024 17:44:53,26.38,56.348,17.02,,
2505,01/20/2024 17:54:53,26.55,55.908,17.05,,
2506,01/20/2024 18:04:53,26.70,55.469,17.07,,
2507,01/20/2024 18:14:53,26.84,55.078,17.08,,
2508,01/20/2024 18:24:53,26.96,54.785,17.11,,
2509,01/20/2024 18:34:53,27.09,54.468,17.14,,
2510,01/20/2024 18:44:53,27.19,54.248,17.17,,
2511,01/20/2024 18:54:53,27.31,54.004,17.21,,
2512,01/20/2024 19:04:53,27.36,53.857,17.21,,
2513,01/20/2024 19:14:53,27.33,53.979,17.22,,
2514,01/20/2024 19:24:53,27.26,54.102,17.19,,
2515,01/20/2024 19:34:53,27.23,54.248,17.21,,
2516,01/20/2024 19:44:53,27.21,54.370,17.22,,
2517,01/20/2024 19:54:53,27.16,54.468,17.20,,
2518,01/20/2024 20:04:53,27.16,54.517,17.22,,
2519,01/20/2024 20:14:53,27.14,54.590,17.22,,
2520,01/20/2024 20:24:53,27.11,54.639,17.21,,
2521,01/20/2024 20:34:53,27.11,54.663,17.22,,
2522,01/20/2024 20:44:53,27.09,54.663,17.20,,
2523,01/20/2024 20:54:53,27.09,54.688,17.20,,
2524,01/20/2024 21:04:53,27.06,54.736,17.19,,
2525,01/20/2024 21:14:53,27.06,54.736,17.19,,
2526,01/20/2024 21:24:53,27.04,54.761,17.18,,
2527,01/20/2024 21:34:53,27.04,54.810,17.19,,
2528,01/20/2024 21:44:53,27.04,54.785,17.19,,
2529,01/20/2024 21:54:53,27.01,54.785,17.16,,
2530,01/20/2024 22:04:53,27.01,54.810,17.16,,
2531,01/20/2024 22:14:53,27.01,54.858,17.18,,
2532,01/20/2024 22:24:53,27.01,54.810,17.16,,
2533,01/20/2024 22:34:53,26.99,54.883,17.17,,
2534,01/20/2024 22:44:53,26.99,54.883,17.17,,
2535,01/20/2024 22:54:53,26.99,54.883,17.17,,
2536,01/20/2024 23:04:53,26.99,54.907,17.17,,
2537,01/20/2024 23:14:53,26.96,54.907,17.15,,
2538,01/20/2024 23:24:53,26.96,54.956,17.16,,
2539,01/20/2024 23:34:53,26.96,54.932,17.15,,
2540,01/20/2024 23:44:53,26.96,54.956,17.16,,
2541,01/20/2024 23:54:53,26.94,54.956,17.14,,
2542,01/21/2024 00:04:53,26.94,54.956,17.14,,
2543,01/21/2024 00:14:53,26.94,55.005,17.16,,
2544,01/21/2024 00:24:53,26.94,55.029,17.16,,
2545,01/21/2024 00:34:53,26.94,55.029,17.16,,
2546,01/21/2024 00:44:53,26.92,55.078,17.16,,
2547,01/21/2024 00:54:53,26.92,55.103,17.17,,
2548,01/21/2024 01:04:53,26.92,55.103,17.17,,
2549,01/21/2024 01:14:53,26.92,55.103,17.17,,
2550,01/21/2024 01:24:53,26.89,55.103,17.14,,
2551,01/21/2024 01:34:53,26.89,55.127,17.14,,
2552,01/21/2024 01:44:53,26.89,55.151,17.15,,
2553,01/21/2024 01:54:53,26.89,55.176,17.16,,
2554,01/21/2024 02:04:53,26.89,55.151,17.15,,
2555,01/21/2024 02:14:53,26.87,55.176,17.14,,
2556,01/21/2024 02:24:53,26.87,55.176,17.14,,
2557,01/21/2024 02:34:53,26.87,55.225,17.15,,
2558,01/21/2024 02:44:53,26.87,55.249,17.16,,
2559,01/21/2024 02:54:53,26.87,55.249,17.16,,
2560,01/21/2024 03:04:53,26.84,55.249,17.13,,
2561,01/21/2024 03:14:53,26.84,55.298,17.15,,
2562,01/21/2024 03:24:53,26.84,55.298,17.15,,
2563,01/21/2024 03:34:53,26.84,55.298,17.15,,
2564,01/21/2024 03:44:53,26.84,55.322,17.15,,
2565,01/21/2024 03:54:53,26.82,55.298,17.13,,
2566,01/21/2024 04:04:53,26.82,55.322,17.14,,
2567,01/21/2024 04:14:53,26.82,55.322,17.14,,
2568,01/21/2024 04:24:53,26.82,55.298,17.13,,
2569,01/21/2024 04:34:53,26.82,55.298,17.13,,
2570,01/21/2024 04:44:53,26.79,55.298,17.10,,
2571,01/21/2024 04:54:53,26.79,55.298,17.10,,
2572,01/21/2024 05:04:53,26.84,55.298,17.15,,
2573,01/21/2024 05:14:53,26.96,54.956,17.16,,
2574,01/21/2024 05:24:53,27.11,54.639,17.21,,
2575,01/21/2024 05:34:53,27.23,54.321,17.23,,
2576,01/21/2024 05:44:53,27.36,54.053,17.27,,
2577,01/21/2024 05:54:53,27.46,53.809,17.29,,
2578,01/21/2024 06:04:53,26.70,43.774,13.38,,
2579,01/21/2024 06:14:53,26.04,57.300,16.96,,
2580,01/21/2024 06:24:53,26.21,56.934,17.02,,
2581,01/21/2024 06:34:53,26.35,56.445,17.02,,
2582,01/21/2024 06:44:53,26.52,55.981,17.04,,
2583,01/21/2024 06:54:53,26.67,55.542,17.06,,
2584,01/21/2024 07:04:53,26.82,55.127,17.08,,
2585,01/21/2024 07:14:53,26.94,54.810,17.10,,
2586,01/21/2024 07:24:53,27.06,54.492,17.12,,
2587,01/21/2024 07:34:53,27.19,54.224,17.16,,
2588,01/21/2024 07:44:53,27.28,53.979,17.17,,
2589,01/21/2024 07:54:53,27.38,53.760,17.20,,
2590,01/21/2024 08:04:53,27.48,53.540,17.23,,
2591,01/21/2024 08:14:53,26.38,45.142,13.56,,
2592,01/21/2024 08:24:53,26.08,57.031,16.93,,
2593,01/21/2024 08:34:53,26.23,56.689,16.97,,
2594,01/21/2024 08:44:53,26.38,56.250,16.99,,
2595,01/21/2024 08:54:53,26.55,55.835,17.03,,
2596,01/21/2024 09:04:53,26.70,55.396,17.04,,
2597,01/21/2024 09:14:53,26.84,55.029,17.07,,
2598,01/21/2024 09:24:53,26.99,54.688,17.11,,
2599,01/21/2024 09:34:53,27.09,54.419,17.13,,
2600,01/21/2024 09:44:53,27.21,54.199,17.17,,
2601,01/21/2024 09:54:53,27.31,53.955,17.19,,
2602,01/21/2024 10:04:53,27.41,53.760,17.23,,
2603,01/21/2024 10:14:53,27.51,53.589,17.27,,
2604,01/21/2024 10:24:53,26.13,52.222,15.59,,
2605,01/21/2024 10:34:53,26.16,56.909,16.97,,
2606,01/21/2024 10:44:53,26.30,56.616,17.02,,
2607,01/21/2024 10:54:53,26.45,56.201,17.04,,
2608,01/21/2024 11:04:53,26.62,55.737,17.07,,
2609,01/21/2024 11:14:53,26.77,55.322,17.09,,
2610,01/21/2024 11:24:53,26.92,54.956,17.12,,
2611,01/21/2024 11:34:53,27.04,54.688,17.16,,
2612,01/21/2024 11:44:53,27.16,54.419,17.19,,
2613,01/21/2024 11:54:53,27.26,54.175,17.21,,
2614,01/21/2024 12:04:53,27.38,53.931,17.25,,
2615,01/21/2024 12:14:53,27.48,53.760,17.29,,
2616,01/21/2024 12:24:53,26.74,44.189,13.56,,
2617,01/21/2024 12:34:53,26.11,57.129,16.98,,
2618,01/21/2024 12:44:53,26.26,56.787,17.03,,
2619,01/21/2024 12:54:53,26.43,56.396,17.08,,
2620,01/21/2024 13:04:53,26.60,55.908,17.10,,
2621,01/21/2024 13:14:53,26.74,55.469,17.10,,
2622,01/21/2024 13:24:53,26.89,55.078,17.13,,
2623,01/21/2024 13:34:53,27.04,54.712,17.16,,
2624,01/21/2024 13:44:53,27.14,54.443,17.18,,
2625,01/21/2024 13:54:53,27.26,54.199,17.22,,
2626,01/21/2024 14:04:53,27.38,53.931,17.25,,
2627,01/21/2024 14:14:53,27.48,53.711,17.28,,
2628,01/21/2024 14:24:53,26.38,46.777,14.11,,
2629,01/21/2024 14:34:53,26.16,56.982,16.99,,
2630,01/21/2024 14:44:53,26.30,56.616,17.02,,
2631,01/21/2024 14:54:53,26.48,56.177,17.06,,
2632,01/21/2024 15:04:53,26.65,55.713,17.09,,
2633,01/21/2024 15:14:53,26.79,55.298,17.10,,
2634,01/21/2024 15:24:53,26.94,54.907,17.13,,
2635,01/21/2024 15:34:53,27.09,54.565,17.17,,
2636,01/21/2024 15:44:53,27.21,54.248,17.19,,
2637,01/21/2024 15:54:53,27.33,54.028,17.23,,
2638,01/21/2024 16:04:53,27.43,53.760,17.25,,
2639,01/21/2024 16:14:53,27.53,53.516,17.27,,
2640,01/21/2024 16:24:53,25.96,56.152,16.57,,
2641,01/21/2024 16:34:53,26.18,56.836,16.97,,
2642,01/21/2024 16:44:53,26.33,56.445,17.00,,
2643,01/21/2024 16:54:53,26.50,55.957,17.02,,
2644,01/21/2024 17:04:53,26.67,55.518,17.05,,
2645,01/21/2024 17:14:53,26.82,55.103,17.07,,
2646,01/21/2024 17:24:53,26.96,54.688,17.08,,
2647,01/21/2024 17:34:53,27.09,54.395,17.12,,
2648,01/21/2024 17:44:53,27.21,54.126,17.15,,
2649,01/21/2024 17:54:53,27.31,53.882,17.17,,
2650,01/21/2024 18:04:53,27.41,53.662,17.20,,
2651,01/21/2024 18:14:53,27.53,53.442,17.25,,
2652,01/21/2024 18:24:53,26.01,54.492,16.15,,
2653,01/21/2024 18:34:53,26.13,56.909,16.94,,
2654,01/21/2024 18:44:53,26.28,56.494,16.96,,
2655,01/21/2024 18:54:53,26.45,56.030,16.99,,
2656,01/21/2024 19:04:53,26.57,55.615,16.99,,
2657,01/21/2024 19:14:53,26.57,55.518,16.96,,
2658,01/21/2024 19:24:53,26.60,55.493,16.98,,
2659,01/21/2024 19:34:53,26.60,55.469,16.97,,
2660,01/21/2024 19:44:53,26.57,55.420,16.93,,
2661,01/21/2024 19:54:53,26.57,55.396,16.92,,
2662,01/21/2024 20:04:53,26.57,55.420,16.93,,
2663,01/21/2024 20:14:53,26.57,55.420,16.93,,
2664,01/21/2024 20:24:53,26.60,55.396,16.95,,
2665,01/21/2024 20:34:53,26.60,55.347,16.94,,
2666,01/21/2024 20:44:53,26.60,55.322,16.93,,
2667,01/21/2024 20:54:53,26.60,55.298,16.92,,
2668,01/21/2024 21:04:53,26.60,55.249,16.91,,
2669,01/21/2024 21:14:53,26.60,55.225,16.90,,
2670,01/21/2024 21:24:53,26.60,55.176,16.89,,
2671,01/21/2024 21:34:53,26.62,55.176,16.91,,
2672,01/21/2024 21:44:53,26.60,55.176,16.89,,
2673,01/21/2024 21:54:53,26.62,55.127,16.89,,
2674,01/21/2024 22:04:53,26.62,55.127,16.89,,
2675,01/21/2024 22:14:53,26.62,55.103,16.89,,
2676,01/21/2024 22:24:53,26.62,55.103,16.89,,
2677,01/21/2024 22:34:53,26.62,55.078,16.88,,
2678,01/21/2024 22:44:53,26.62,55.029,16.87,,
2679,01/21/2024 22:54:53,26.62,55.005,16.86,,
2680,01/21/2024 23:04:53,26.62,54.956,16.84,,
2681,01/21/2024 23:14:53,26.62,54.956,16.84,,
2682,01/21/2024 23:24:53,26.62,54.956,16.84,,
2683,01/21/2024 23:34:53,26.62,54.932,16.84,,
2684,01/21/2024 23:44:53,26.62,54.932,16.84,,
2685,01/21/2024 23:54:53,26.65,54.907,16.86,,
2686,01/22/2024 00:04:53,26.65,54.858,16.84,,
2687,01/22/2024 00:14:53,26.65,54.858,16.84,,
2688,01/22/2024 00:24:53,26.65,54.858,16.84,,
2689,01/22/2024 00:34:53,26.65,54.858,16.84,,
2690,01/22/2024 00:44:53,26.65,54.834,16.84,,
2691,01/22/2024 00:54:53,26.65,54.834,16.84,,
2692,01/22/2024 01:04:53,26.65,54.834,16.84,,
2693,01/22/2024 01:14:53,26.65,54.810,16.83,,
2694,01/22/2024 01:24:53,26.65,54.810,16.83,,
2695,01/22/2024 01:34:53,26.65,54.810,16.83,,
2696,01/22/2024 01:44:53,26.65,54.810,16.83,,
2697,01/22/2024 01:54:53,26.65,54.810,16.83,,
2698,01/22/2024 02:04:53,26.65,54.761,16.82,,
2699,01/22/2024 02:14:53,26.65,54.810,16.83,,
2700,01/22/2024 02:24:53,26.65,54.761,16.82,,
2701,01/22/2024 02:34:53,26.65,54.810,16.83,,
2702,01/22/2024 02:44:53,26.65,54.810,16.83,,
2703,01/22/2024 02:54:53,26.65,54.810,16.83,,
2704,01/22/2024 03:04:53,26.65,54.810,16.83,,
2705,01/22/2024 03:14:53,26.65,54.810,16.83,,
2706,01/22/2024 03:24:53,26.65,54.810,16.83,,
2707,01/22/2024 03:34:53,26.67,54.810,16.85,,
2708,01/22/2024 03:44:53,26.67,54.834,16.86,,
2709,01/22/2024 03:54:53,26.67,54.834,16.86,,
2710,01/22/2024 04:04:53,26.67,54.858,16.86,,
2711,01/22/2024 04:14:53,26.67,54.858,16.86,,
2712,01/22/2024 04:24:53,26.67,54.907,16.88,,
2713,01/22/2024 04:34:53,26.67,54.907,16.88,,
2714,01/22/2024 04:44:53,26.67,54.932,16.88,,
2715,01/22/2024 04:54:53,26.67,54.932,16.88,,
2716,01/22/2024 05:04:53,26.72,54.907,16.92,,
2717,01/22/2024 05:14:53,26.84,54.614,16.95,,
2718,01/22/2024 05:24:53,26.99,54.346,17.01,,
2719,01/22/2024 05:34:53,27.14,54.077,17.07,,
2720,01/22/2024 05:44:53,27.26,53.760,17.09,,
2721,01/22/2024 05:54:53,27.36,53.540,17.12,,
2722,01/22/2024 06:04:53,27.48,53.369,17.18,,
2723,01/22/2024 06:14:53,26.33,45.947,13.79,,
2724,01/22/2024 06:24:53,26.08,56.860,16.88,,
2725,01/22/2024 06:34:53,26.23,56.519,16.92,,
2726,01/22/2024 06:44:53,26.40,56.128,16.97,,
2727,01/22/2024 06:54:53,26.57,55.664,17.00,,
2728,01/22/2024 07:04:53,26.72,55.225,17.01,,
2729,01/22/2024 07:14:53,26.87,54.883,17.06,,
2730,01/22/2024 07:24:53,26.99,54.590,17.08,,
2731,01/22/2024 07:34:53,27.11,54.321,17.12,,
2732,01/22/2024 07:44:53,27.23,54.053,17.15,,
2733,01/22/2024 07:54:53,27.33,53.857,17.18,,
2734,01/22/2024 08:04:53,27.41,52.588,16.88,,
2735,01/22/2024 08:14:53,27.43,49.780,16.04,,
2736,01/22/2024 08:24:53,27.36,46.655,14.96,,
2737,01/22/2024 08:34:53,27.43,47.070,15.16,,
2738,01/22/2024 08:44:53,27.51,47.339,15.32,,
2739,01/22/2024 08:54:53,25.87,50.366,14.79,,
2740,01/22/2024 09:04:53,26.08,50.098,14.90,,
2741,01/22/2024 09:14:53,26.23,50.073,15.03,,
2742,01/22/2024 09:24:53,26.40,49.976,15.15,,
2743,01/22/2024 09:34:53,26.57,49.805,15.25,,
2744,01/22/2024 09:44:53,26.74,49.707,15.38,,
2745,01/22/2024 09:54:53,26.87,49.585,15.46,,
2746,01/22/2024 10:04:53,26.99,48.926,15.36,,
2747,01/22/2024 10:14:53,27.09,48.877,15.44,,
2748,01/22/2024 10:24:53,27.21,48.584,15.45,,
2749,01/22/2024 10:34:53,27.28,48.486,15.49,,
2750,01/22/2024 10:44:53,27.38,48.535,15.59,,
2751,01/22/2024 10:54:53,27.33,47.168,15.10,,
2752,01/22/2024 11:04:53,27.36,47.485,15.23,,
2753,01/22/2024 11:14:53,27.41,47.705,15.35,,
2754,01/22/2024 11:24:53,27.51,47.876,15.50,,
2755,01/22/2024 11:34:53,26.13,49.438,14.74,,
2756,01/22/2024 11:44:53,26.18,51.123,15.30,,
2757,01/22/2024 11:54:53,26.33,51.025,15.41,,
2758,01/22/2024 12:04:53,26.48,50.928,15.52,,
2759,01/22/2024 12:14:53,26.65,50.708,15.61,,
2760,01/22/2024 12:24:53,26.77,50.586,15.68,,
2761,01/22/2024 12:34:53,26.92,50.415,15.77,,
2762,01/22/2024 12:44:53,27.04,50.342,15.85,,
2763,01/22/2024 12:54:53,27.16,50.220,15.93,,
2764,01/22/2024 13:04:53,27.21,48.804,15.52,,
2765,01/22/2024 13:14:53,27.31,48.853,15.63,,
2766,01/22/2024 13:24:53,27.41,48.926,15.75,,
2767,01/22/2024 13:34:53,27.51,48.950,15.85,,
2768,01/22/2024 13:44:53,26.06,51.367,15.27,,
2769,01/22/2024 13:54:53,26.18,52.271,15.65,,
2770,01/22/2024 14:04:53,26.33,52.075,15.73,,
2771,01/22/2024 14:14:53,26.50,51.831,15.81,,
2772,01/22/2024 14:24:53,26.67,51.636,15.91,,
2773,01/22/2024 14:34:53,26.79,51.416,15.95,,
2774,01/22/2024 14:44:53,26.94,51.294,16.06,,
2775,01/22/2024 14:54:53,27.06,51.196,16.14,,
2776,01/22/2024 15:04:53,27.19,51.123,16.23,,
2777,01/22/2024 15:14:53,27.28,51.025,16.29,,
2778,01/22/2024 15:24:53,27.41,50.952,16.38,,
2779,01/22/2024 15:34:53,27.51,50.928,16.47,,
2780,01/22/2024 15:44:53,26.11,51.978,15.50,,
2781,01/22/2024 15:54:53,26.21,54.150,16.23,,
2782,01/22/2024 16:04:53,26.33,53.955,16.29,,
2783,01/22/2024 16:14:53,26.50,53.662,16.36,,
2784,01/22/2024 16:24:53,26.65,53.369,16.41,,
2785,01/22/2024 16:34:53,26.79,53.101,16.46,,
2786,01/22/2024 16:44:53,26.94,52.905,16.54,,
2787,01/22/2024 16:54:53,27.06,52.734,16.60,,
2788,01/22/2024 17:04:53,27.19,52.588,16.68,,
2789,01/22/2024 17:14:53,27.28,52.441,16.72,,
2790,01/22/2024 17:24:53,27.41,52.344,16.81,,
2791,01/22/2024 17:34:53,27.51,52.271,16.88,,
2792,01/22/2024 17:44:53,26.11,53.101,15.83,,
2793,01/22/2024 17:54:53,26.21,55.566,16.64,,
2794,01/22/2024 18:04:53,26.33,55.347,16.69,,
2795,01/22/2024 18:14:53,26.48,55.029,16.74,,
2796,01/22/2024 18:24:53,26.65,54.688,16.80,,
2797,01/22/2024 18:34:53,26.79,54.395,16.84,,
2798,01/22/2024 18:44:53,26.94,54.150,16.91,,
2799,01/22/2024 18:54:53,27.06,53.979,16.97,,
2800,01/22/2024 19:04:53,27.14,53.833,17.00,,
2801,01/22/2024 19:14:53,27.11,54.004,17.02,,
2802,01/22/2024 19:24:53,27.09,54.150,17.05,,
2803,01/22/2024 19:34:53,27.06,54.321,17.07,,
2804,01/22/2024 19:44:53,27.04,54.468,17.09,,
2805,01/22/2024 19:54:53,27.04,54.590,17.13,,
2806,01/22/2024 20:04:53,27.04,54.688,17.16,,
2807,01/22/2024 20:14:53,27.01,54.736,17.14,,
2808,01/22/2024 20:24:53,27.01,54.858,17.18,,
2809,01/22/2024 20:34:53,27.01,54.907,17.19,,
2810,01/22/2024 20:44:53,27.01,54.980,17.21,,
2811,01/22/2024 20:54:53,26.99,55.029,17.21,,
2812,01/22/2024 21:04:53,27.01,55.078,17.24,,
2813,01/22/2024 21:14:53,27.01,55.127,17.26,,
2814,01/22/2024 21:24:53,26.99,55.176,17.25,,
2815,01/22/2024 21:34:53,26.99,55.225,17.27,,
2816,01/22/2024 21:44:53,26.99,55.249,17.27,,
2817,01/22/2024 21:54:53,26.99,55.322,17.29,,
2818,01/22/2024 22:04:53,26.99,55.347,17.30,,
2819,01/22/2024 22:14:53,26.99,55.347,17.30,,
2820,01/22/2024 22:24:53,26.99,55.396,17.31,,
2821,01/22/2024 22:34:53,26.99,55.420,17.32,,
2822,01/22/2024 22:44:53,26.99,55.420,17.32,,
2823,01/22/2024 22:54:53,26.99,55.493,17.34,,
2824,01/22/2024 23:04:53,27.01,55.493,17.36,,
2825,01/22/2024 23:14:53,27.01,55.493,17.36,,
2826,01/22/2024 23:24:53,27.01,55.518,17.37,,
2827,01/22/2024 23:34:53,27.01,55.566,17.38,,
2828,01/22/2024 23:44:53,27.01,55.566,17.38,,
2829,01/22/2024 23:54:53,27.01,55.591,17.39,,
2830,01/23/2024 00:04:53,27.01,55.615,17.40,,
2831,01/23/2024 00:14:53,27.01,55.615,17.40,,
2832,01/23/2024 00:24:53,27.01,55.664,17.41,,
2833,01/23/2024 00:34:53,27.01,55.664,17.41,,
2834,01/23/2024 00:44:53,27.01,55.688,17.42,,
2835,01/23/2024 00:54:53,27.01,55.688,17.42,,
2836,01/23/2024 01:04:53,26.99,55.737,17.41,,
2837,01/23/2024 01:14:53,27.01,55.737,17.43,,
2838,01/23/2024 01:24:53,27.01,55.762,17.44,,
2839,01/23/2024 01:34:53,26.99,55.786,17.43,,
2840,01/23/2024 01:44:53,27.01,55.786,17.44,,
2841,01/23/2024 01:54:53,26.99,55.786,17.43,,
2842,01/23/2024 02:04:53,27.01,55.835,17.46,,
2843,01/23/2024 02:14:53,26.99,55.859,17.45,,
2844,01/23/2024 02:24:53,26.99,55.908,17.46,,
2845,01/23/2024 02:34:53,26.99,55.908,17.46,,
2846,01/23/2024 02:44:53,27.01,55.908,17.48,,
2847,01/23/2024 02:54:53,26.99,55.933,17.47,,
2848,01/23/2024 03:04:53,26.99,55.957,17.47,,
2849,01/23/2024 03:14:53,26.99,55.957,17.47,,
2850,01/23/2024 03:24:53,26.99,55.957,17.47,,
2851,01/23/2024 03:34:53,26.99,56.006,17.49,,
2852,01/23/2024 03:44:53,26.99,56.030,17.49,,
2853,01/23/2024 03:54:53,26.99,56.030,17.49,,
2854,01/23/2024 04:04:53,26.99,56.030,17.49,,
2855,01/23/2024 04:14:53,26.99,56.055,17.50,,
2856,01/23/2024 04:24:53,26.99,56.055,17.50,,
2857,01/23/2024 04:34:53,26.99,56.104,17.52,,
2858,01/23/2024 04:44:53,26.99,56.104,17.52,,
2859,01/23/2024 04:54:53,26.99,56.128,17.52,,
2860,01/23/2024 05:04:53,27.01,56.104,17.53,,
2861,01/23/2024 05:14:53,27.16,55.835,17.60,,
2862,01/23/2024 05:24:53,27.28,55.518,17.62,,
2863,01/23/2024 05:34:53,27.43,55.249,17.68,,
2864,01/23/2024 05:44:53,26.70,44.531,13.64,,
2865,01/23/2024 05:54:53,26.11,58.472,17.35,,
2866,01/23/2024 06:04:53,26.26,58.179,17.41,,
2867,01/23/2024 06:14:53,26.43,57.764,17.46,,
2868,01/23/2024 06:24:53,26.57,57.275,17.45,,
2869,01/23/2024 06:34:53,26.72,56.885,17.48,,
2870,01/23/2024 06:44:53,26.89,56.494,17.53,,
2871,01/23/2024 06:54:53,27.01,56.201,17.56,,
2872,01/23/2024 07:04:53,27.14,55.933,17.61,,
2873,01/23/2024 07:14:53,27.04,48.779,15.36,,
2874,01/23/2024 07:24:53,26.99,46.436,14.55,,
2875,01/23/2024 07:34:53,27.01,46.167,14.48,,
2876,01/23/2024 07:44:53,27.09,46.509,14.67,,
2877,01/23/2024 07:54:53,27.11,45.483,14.34,,
2878,01/23/2024 08:04:53,27.19,45.459,14.40,,
2879,01/23/2024 08:14:53,27.26,45.459,14.47,,
2880,01/23/2024 08:24:53,27.23,44.604,14.14,,
2881,01/23/2024 08:34:53,27.26,45.117,14.35,,
2882,01/23/2024 08:44:53,27.26,45.288,14.41,,
2883,01/23/2024 08:54:53,27.36,45.581,14.60,,
2884,01/23/2024 09:04:53,27.46,45.801,14.76,,
2885,01/23/2024 09:14:53,27.53,45.996,14.89,,
2886,01/23/2024 09:24:53,26.04,48.706,14.42,,
2887,01/23/2024 09:34:53,26.21,49.292,14.76,,
2888,01/23/2024 09:44:53,26.35,49.219,14.87,,
2889,01/23/2024 09:54:53,26.52,49.121,14.99,,
2890,01/23/2024 10:04:53,26.70,48.950,15.10,,
2891,01/23/2024 10:14:53,26.82,48.853,15.18,,
2892,01/23/2024 10:24:53,26.96,48.779,15.29,,
2893,01/23/2024 10:34:53,27.09,48.706,15.38,,
2894,01/23/2024 10:44:53,27.21,48.706,15.49,,
2895,01/23/2024 10:54:53,27.31,48.438,15.50,,
2896,01/23/2024 11:04:53,27.41,48.438,15.59,,
2897,01/23/2024 11:14:53,27.51,48.486,15.70,,
2898,01/23/2024 11:24:53,26.28,46.509,13.93,,
2899,01/23/2024 11:34:53,26.18,51.733,15.49,,
2900,01/23/2024 11:44:53,26.30,51.611,15.56,,
2901,01/23/2024 11:54:53,26.48,51.416,15.67,,
2902,01/23/2024 12:04:53,26.65,51.196,15.76,,
2903,01/23/2024 12:14:53,26.79,50.952,15.81,,
2904,01/23/2024 12:24:53,26.94,50.781,15.90,,
2905,01/23/2024 12:34:53,27.06,50.635,15.96,,
2906,01/23/2024 12:44:53,27.19,50.586,16.07,,
2907,01/23/2024 12:54:53,27.28,50.415,16.10,,
2908,01/23/2024 13:04:53,27.41,50.366,16.20,,
2909,01/23/2024 13:14:53,27.51,50.244,16.25,,
2910,01/23/2024 13:24:53,26.26,48.950,14.70,,
2911,01/23/2024 13:34:53,26.18,53.491,16.01,,
2912,01/23/2024 13:44:53,26.30,53.223,16.04,,
